"date","open","high","low","close","adj_close","volume"
"2024-02-16","316.36","324.87","314.45","319.26","318.89","827400"
"2024-02-20","322.20","325.06","316.99","324.47","324.09","912500"
"2024-02-21","307.98","319.80","301.01","310.32","309.96","1113200"
"2024-02-22","318.56","343.29","317.24","334.05","333.66","1060500"
"2024-02-23","333.79","341.78","332.83","338.83","338.44","578500"
"2024-02-26","340.05","350.88","340.00","349.46","349.05","632200"
"2024-02-27","351.88","352.77","336.08","339.01","338.62","835900"
"2024-02-28","336.99","347.15","336.99","346.52","346.12","421400"
"2024-02-29","348.15","352.12","345.17","351.05","350.64","458900"
"2024-03-01","353.91","366.40","352.79","366.28","365.85","662500"
"2024-03-04","368.83","375.32","363.01","366.51","366.08","499900"
"2024-03-05","364.62","366.82","356.03","364.94","364.52","421200"
"2024-03-06","367.61","370.81","359.05","369.39","368.96","345500"
"2024-03-07","370.76","372.39","365.33","370.76","370.55","278100"
"2024-03-08","372.33","374.43","353.37","353.99","353.79","676900"
"2024-03-11","351.00","351.00","331.84","334.22","334.03","973500"
"2024-03-12","336.76","353.01","334.78","349.57","349.37","720700"
"2024-03-13","349.13","350.56","343.75","344.26","344.07","401500"
"2024-03-14","346.87","351.65","345.33","350.19","349.99","501800"
"2024-03-15","346.70","350.00","340.59","347.65","347.45","881500"
"2024-03-18","348.53","350.00","334.26","339.55","339.36","491100"
"2024-03-19","337.11","341.28","324.99","340.49","340.30","583400"
"2024-03-20","339.98","348.36","338.44","348.23","348.03","535100"
"2024-03-21","347.01","353.79","343.93","348.01","347.81","390400"
"2024-03-22","348.61","358.00","342.95","356.30","356.10","504100"
"2024-03-25","357.50","369.76","357.50","361.23","361.03","634000"
"2024-03-26","362.62","368.93","361.35","368.00","367.79","378300"
"2024-03-27","371.83","373.11","356.64","365.88","365.67","383100"
"2024-03-28","366.99","370.38","362.32","366.40","366.19","363100"
"2024-04-01","366.04","370.78","365.19","367.80","367.59","332300"
"2024-04-02","360.34","361.96","353.51","359.88","359.68","345600"
"2024-04-03","363.82","373.97","360.77","370.41","370.20","615700"
"2024-04-04","371.42","379.00","350.68","350.90","350.70","588200"
"2024-04-05","353.80","358.67","348.23","350.43","350.23","489300"
"2024-04-08","350.15","363.70","348.50","363.32","363.11","365300"
"2024-04-09","362.79","363.00","343.42","354.32","354.12","577200"
"2024-04-10","350.49","365.00","344.26","360.05","359.85","560500"
"2024-04-11","361.32","368.55","359.01","366.95","366.74","329100"
"2024-04-12","366.66","367.55","360.54","365.15","364.94","221600"
"2024-04-15","367.34","372.19","358.27","358.85","358.65","271900"
"2024-04-16","357.79","370.83","356.03","370.67","370.46","474400"
"2024-04-17","373.99","376.15","354.00","359.57","359.37","455500"
"2024-04-18","362.13","365.86","355.41","356.40","356.20","299500"
"2024-04-19","357.06","360.01","342.65","347.37","347.17","625300"
"2024-04-22","350.00","359.65","348.17","354.75","354.55","539300"
"2024-04-23","359.44","365.99","355.00","364.73","364.52","510400"
"2024-04-24","364.75","367.44","360.54","362.74","362.53","271300"
"2024-04-25","360.79","378.93","354.53","369.90","369.69","619900"
"2024-04-26","369.00","383.98","369.00","382.56","382.34","510500"
"2024-04-29","385.00","392.48","381.00","384.82","384.60","718800"
"2024-04-30","383.95","391.00","382.17","384.79","384.57","977300"
"2024-05-01","390.88","396.00","360.33","383.98","383.76","1173500"
"2024-05-02","387.99","390.67","379.29","381.54","381.32","665600"
"2024-05-03","386.53","391.10","381.10","388.55","388.33","510600"
"2024-05-06","391.69","400.74","391.30","395.84","395.62","571700"
"2024-05-07","394.95","399.48","391.77","397.84","397.62","416600"
"2024-05-08","394.95","400.96","391.88","393.96","393.74","257800"
"2024-05-09","394.40","397.99","388.76","397.79","397.57","208000"
"2024-05-10","398.80","400.99","387.45","390.02","389.80","321000"
"2024-05-13","390.91","390.91","375.78","377.42","377.21","538800"
"2024-05-14","377.00","390.59","376.20","387.24","387.02","448600"
"2024-05-15","387.73","391.96","386.11","389.18","388.96","320400"
"2024-05-16","388.29","394.83","388.12","388.97","388.97","300100"
"2024-05-17","389.32","390.03","385.09","386.28","386.28","269000"
"2024-05-20","387.09","389.95","381.58","382.84","382.84","279600"
"2024-05-21","382.12","384.65","380.02","380.34","380.34","389100"
"2024-05-22","381.90","381.90","373.82","378.54","378.54","361400"
"2024-05-23","381.03","383.39","376.90","381.12","381.12","278400"
"2024-05-24","383.18","386.80","380.65","383.89","383.89","293100"
"2024-05-28","386.29","394.25","378.80","389.60","389.60","564000"
"2024-05-29","383.59","390.73","381.13","387.02","387.02","314900"
"2024-05-30","386.99","387.72","382.05","385.97","385.97","251700"
"2024-05-31","389.79","389.79","362.03","368.65","368.65","674600"
"2024-06-03","369.19","377.39","363.07","376.62","376.62","458100"
"2024-06-04","375.88","378.58","367.91","378.53","378.53","284700"
"2024-06-05","381.44","410.95","378.73","402.44","402.44","1087800"
"2024-06-06","402.44","406.66","382.29","385.84","385.84","505400"
"2024-06-07","386.28","389.47","379.00","383.79","383.79","305200"
"2024-06-10","380.09","396.44","377.24","395.63","395.63","419200"
"2024-06-11","394.85","398.99","388.20","397.15","397.15","344700"
"2024-06-12","400.68","412.26","396.23","410.99","410.99","420800"
"2024-06-13","412.16","414.99","403.00","406.80","406.80","273300"
"2024-06-14","404.71","405.46","396.42","398.79","398.79","278100"
"2024-06-17","402.22","417.47","399.15","417.38","417.38","372600"
"2024-06-18","417.00","429.22","413.78","428.85","428.85","439200"
"2024-06-20","429.34","430.20","407.00","408.69","408.69","447800"
"2024-06-21","408.69","414.84","401.42","414.76","414.76","492900"
"2024-06-24","414.15","414.15","406.45","411.03","411.03","326900"
"2024-06-25","415.43","421.91","411.61","419.16","419.16","299900"
"2024-06-26","420.61","423.30","416.72","422.64","422.64","407800"
"2024-06-27","423.00","427.51","420.18","426.22","426.22","339200"
"2024-06-28","427.72","431.03","419.73","422.66","422.66","435300"
"2024-07-01","426.51","427.00","413.01","424.64","424.64","358800"
"2024-07-02","423.03","427.50","417.11","420.78","420.78","189400"
"2024-07-03","420.17","422.66","416.79","418.49","418.49","127100"
"2024-07-05","418.76","420.23","415.43","418.72","418.72","299200"
"2024-07-08","421.99","424.14","406.41","406.51","406.51","408700"
"2024-07-09","408.36","413.21","393.29","395.05","395.05","420400"
"2024-07-10","394.44","396.34","379.17","382.61","382.61","532900"
"2024-07-11","380.86","390.72","377.29","383.60","383.60","382400"
"2024-07-12","383.50","390.00","377.50","377.93","377.93","380100"
"2024-07-15","384.10","388.55","378.09","386.20","386.20","479900"
"2024-07-16","383.13","389.99","379.33","386.74","386.74","434600"
"2024-07-17","383.98","384.41","362.86","363.60","363.60","631100"
"2024-07-18","358.94","367.09","352.04","366.20","366.20","683900"
"2024-07-19","367.96","375.27","364.05","369.31","369.31","420900"
"2024-07-22","373.15","382.96","370.40","382.66","382.66","392800"
"2024-07-23","382.39","390.63","380.61","385.15","385.15","296600"
"2024-07-24","383.50","383.99","368.96","370.53","370.53","484900"
"2024-07-25","369.59","370.56","354.96","360.37","360.37","697800"
"2024-07-26","367.96","373.72","361.01","366.36","366.36","558600"
"2024-07-29","371.24","375.32","362.31","367.52","367.52","475200"
"2024-07-30","368.75","379.73","368.63","376.57","376.57","776200"
"2024-07-31","395.00","397.90","362.69","373.88","373.88","1404900"
"2024-08-01","386.00","388.50","363.50","365.39","365.39","258059"
